10:26:29 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
10:26:29 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - WebDriverManager: chromedriver setup OK
10:26:31 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - ChromeDriver initialized successfully for thread: 36
10:26:31 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Opening amazon Landing page
10:26:31 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within safeFindElement method
10:26:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //a[@id='nav-logo-sprites']]
10:26:35 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Giving input within the search bar
10:26:35 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within safeClick method
10:26:37 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Clicked the  [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
10:26:37 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Clicking on the submit in the search bar
10:26:37 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Waiting until element is visible in viewport
10:26:37 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within validateDeliveryFilterOptionsWithResult method
10:26:37 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within safeClick method
10:26:39 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Clicked the  [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
10:26:39 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within getMoreButtonByFilterTypeAndName method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within safeFindElements 
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Returning the  [[[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (104d0551b2e3e6960f3a11fc12ff23cc)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] this is the set  [Apr, Today, 05, FREE delivery, 06, Sun, Mon, Tomorrow]
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:26:40 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29 - [verifyingFreeDeliveryFilterFunctionality_Tablet_10-26-29] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
