18:57:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
18:57:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - WebDriverManager: chromedriver setup OK
18:57:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - ChromeDriver initialized successfully for thread: 36
18:57:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Opening amazon Landing page
18:57:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within safeFindElement method
18:57:57 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //a[@id='nav-logo-sprites']]
18:57:58 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Giving input within the search bar
18:57:58 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within safeClick method
18:58:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Clicked the  [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
18:58:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Clicking on the submit in the search bar
18:58:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Waiting until element is visible in viewport
18:58:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within validateDeliveryFilterOptionsWithResult method
18:58:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within safeClick method
18:58:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Clicked the  [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
18:58:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within getMoreButtonByFilterTypeAndName method
18:58:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
18:58:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within safeFindElements 
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Returning the  [[[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (fe78eaed3499719f16a67ad7647c8201)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] this is the set  [22, Aug, Today, FREE delivery, Sat, Fri, Tomorrow, 21]
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
18:58:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_18-57-47] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
