11:02:59 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
11:02:59 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - WebDriverManager: chromedriver setup OK
11:03:00 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - ChromeDriver initialized successfully for thread: 36
11:03:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Opening amazon Landing page
11:03:01 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within safeFindElement method
11:03:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //a[@id='nav-logo-sprites']]
11:03:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Giving input within the search bar
11:03:06 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within safeClick method
11:03:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Clicked the  [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
11:03:09 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Clicking on the submit in the search bar
11:03:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Waiting until element is visible in viewport
11:03:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within validateDeliveryFilterOptionsWithResult method
11:03:10 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within safeClick method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Clicked the  [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within getMoreButtonByFilterTypeAndName method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within safeFindElements 
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Returning the  [[[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c353e3767eb9c2479613693c304dd7)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] this is the set  [Apr, Today, 04, 05, FREE delivery, Sat, Sun, Tomorrow]
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
11:03:12 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_11-02-59] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
