16:36:52 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
16:36:52 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - WebDriverManager: chromedriver setup OK
16:36:53 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - ChromeDriver initialized successfully for thread: 36
16:36:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Opening amazon Landing page
16:36:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within safeFindElement method
16:36:57 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //a[@id='nav-logo-sprites']]
16:36:58 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Giving input within the search bar
16:36:58 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within safeClick method
16:37:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Clicked the  [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
16:37:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Clicking on the submit in the search bar
16:37:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Waiting until element is visible in viewport
16:37:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within validateDeliveryFilterOptionsWithResult method
16:37:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within safeClick method
16:37:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Clicked the  [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
16:37:00 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within getMoreButtonByFilterTypeAndName method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within safeFindElements 
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Returning the  [[[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4dc075fc1d9a54479bbcb1ae78623a7b)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] this is the set  [Thu, Aug, Today, FREE delivery, Fri, Tomorrow, 20, 21]
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
16:37:01 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52 - [verifyingFreeDeliveryFilterFunctionality_Tablet_16-36-52] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
