22:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
22:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - WebDriverManager: chromedriver setup OK
22:00:35 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - ChromeDriver initialized successfully for thread: 36
22:00:36 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Opening amazon Landing page
22:00:36 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within safeFindElement method
22:00:41 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34]Retrying findElement for: ->By.xpath: //a[@id='nav-logo-sprites']
22:00:43 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34]Refrehsing the page , while trying to safely find : ->By.xpath: //a[@id='nav-logo-sprites']
22:00:43 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //a[@id='nav-logo-sprites']]
22:00:43 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Giving input within the search bar
22:00:43 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within safeClick method
22:00:46 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Clicked the  [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
22:00:46 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Clicking on the submit in the search bar
22:00:46 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Waiting until element is visible in viewport
22:00:47 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within validateDeliveryFilterOptionsWithResult method
22:00:47 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within safeClick method
22:00:47 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Clicked the  [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
22:00:47 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within getMoreButtonByFilterTypeAndName method
22:00:47 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
22:00:47 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within safeFindElements 
22:00:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Returning the  [[[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (8b4eeae725fd2fa1ec90b206312108aa)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
22:00:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
22:00:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] this is the set  [01, Jun, 02, Today, Tue, FREE delivery, Mon, Tomorrow]
22:00:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
22:00:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
22:00:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
22:00:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
22:00:48 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
22:00:49 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
22:00:49 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34 - [verifyingFreeDeliveryFilterFunctionality_Mobile_22-00-34] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
