19:59:24 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:59:24 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - WebDriverManager: chromedriver setup OK
19:59:25 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - ChromeDriver initialized successfully for thread: 36
19:59:27 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Opening amazon Landing page
19:59:27 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within safeFindElement method
19:59:27 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //a[@id='nav-logo-sprites']]
19:59:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Giving input within the search bar
19:59:29 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within safeClick method
19:59:31 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Clicked the  [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:59:31 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Clicking on the submit in the search bar
19:59:32 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Waiting until element is visible in viewport
19:59:32 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within validateDeliveryFilterOptionsWithResult method
19:59:32 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within safeClick method
19:59:32 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Clicked the  [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
19:59:32 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within getMoreButtonByFilterTypeAndName method
19:59:32 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
19:59:32 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within safeFindElements 
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Returning the  [[[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (94eee525a1696877d4ac556bebcbe4b0)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] this is the set  [22, 23, Today, May, FREE delivery, Sat, Fri, Tomorrow]
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:59:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24 - [verifyingGetItByTodayFilterFunctionality_Mobile_19-59-24] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
