19:44:31 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:44:31 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - WebDriverManager: chromedriver setup OK
19:44:33 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - ChromeDriver initialized successfully for thread: 36
19:44:36 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Opening amazon Landing page
19:44:37 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within safeFindElement method
19:44:37 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //a[@id='nav-logo-sprites']]
19:44:38 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Giving input within the search bar
19:44:38 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within safeClick method
19:44:40 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Clicked the  [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:44:40 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Clicking on the submit in the search bar
19:44:41 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Waiting until element is visible in viewport
19:44:41 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within validateDeliveryFilterOptionsWithResult method
19:44:41 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within safeClick method
19:44:41 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Clicked the  [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
19:44:41 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within getMoreButtonByFilterTypeAndName method
19:44:41 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
19:44:41 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within safeFindElements 
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Returning the  [[[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (74c3a3d2e5c27a167ba1e585644a00bd)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] this is the set  [Jun, Today, 14, 15, FREE delivery, Sun, Mon, Tomorrow]
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:44:42 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31 - [verifyingGetItByTodayFilterFunctionality_Laptop_19-44-31] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
