17:00:24 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
17:00:24 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - WebDriverManager: chromedriver setup OK
17:00:26 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - ChromeDriver initialized successfully for thread: 36
17:00:26 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Opening amazon Landing page
17:00:26 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within safeFindElement method
17:00:28 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //a[@id='nav-logo-sprites']]
17:00:29 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Giving input within the search bar
17:00:29 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within safeClick method
17:00:32 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Clicked the  [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
17:00:32 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Clicking on the submit in the search bar
17:00:32 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Waiting until element is visible in viewport
17:00:33 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within validateDeliveryFilterOptionsWithResult method
17:00:33 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within safeClick method
17:00:33 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Clicked the  [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
17:00:33 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within getMoreButtonByFilterTypeAndName method
17:00:33 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
17:00:33 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within safeFindElements 
17:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Returning the  [[[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (f561536d711a10b7aad3544d5eee9b0d)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
17:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
17:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] this is the set  [Thu, Today, 03, 04, FREE delivery, Fri, Tomorrow, Sep]
17:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
17:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
17:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
17:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
17:00:34 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
17:00:35 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
17:00:35 [TestNG-test-Test-3] INFO  verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24 - [verifyingFreeDeliveryFilterFunctionality_Laptop_17-00-24] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
