19:57:54 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:57:54 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - WebDriverManager: chromedriver setup OK
19:57:56 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - ChromeDriver initialized successfully for thread: 36
19:57:58 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Opening amazon Landing page
19:57:58 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within safeFindElement method
19:57:59 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //a[@id='nav-logo-sprites']]
19:58:01 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Giving input within the search bar
19:58:01 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within safeClick method
19:58:04 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Clicked the  [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:58:04 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Clicking on the submit in the search bar
19:58:04 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Waiting until element is visible in viewport
19:58:04 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within validateDeliveryFilterOptionsWithResult method
19:58:04 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within safeClick method
19:58:04 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Clicked the  [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
19:58:04 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within getMoreButtonByFilterTypeAndName method
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within safeFindElements 
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Returning the  [[[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (3444ba4357a50a63c40d5c84b3a4260c)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] this is the set  [Jul, 01, Aug, Today, FREE delivery, Sat, Fri, Tomorrow, 31]
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:05 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Returning the list with boolean values   Within validateDeliveryFilterOptions method
19:58:06 [TestNG-test-Test-3] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-57-54] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
