20:08:45 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:08:45 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - WebDriverManager: chromedriver setup OK
20:08:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - ChromeDriver initialized successfully for thread: 36
20:08:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Opening amazon Landing page
20:08:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within safeFindElement method
20:08:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //a[@id='nav-logo-sprites']]
20:08:50 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Giving input within the search bar
20:08:50 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within safeClick method
20:08:52 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Clicked the  [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:08:52 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Clicking on the submit in the search bar
20:08:52 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Waiting until element is visible in viewport
20:08:52 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within validateDeliveryFilterOptionsWithResult method
20:08:52 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within safeClick method
20:08:52 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Clicked the  [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
20:08:52 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within getMoreButtonByFilterTypeAndName method
20:08:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
20:08:53 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within safeFindElements 
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Returning the  [[[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (6be4da270655f34f4e2199e2a1330e06)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] this is the set  [Jul, Thu, 01, 02, Today, FREE delivery, Wed, Tomorrow]
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-45] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
