20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:08:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - WebDriverManager: chromedriver setup OK
20:08:55 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - ChromeDriver initialized successfully for thread: 36
20:08:59 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Opening amazon Landing page
20:08:59 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within safeFindElement method
20:08:59 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //a[@id='nav-logo-sprites']]
20:09:00 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Giving input within the search bar
20:09:00 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within safeClick method
20:09:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Clicked the  [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:09:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Clicking on the submit in the search bar
20:09:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Waiting until element is visible in viewport
20:09:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within validateDeliveryFilterOptionsWithResult method
20:09:02 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within safeClick method
20:09:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Clicked the  [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
20:09:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within getMoreButtonByFilterTypeAndName method
20:09:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
20:09:03 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within safeFindElements 
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Returning the  [[[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (36148909aa0e1cd9807aa82be2f29575)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] this is the set  [Jul, Today, Tue, FREE delivery, 06, 07, Mon, Tomorrow]
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:09:04 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54 - [verifyingGetItIn2DaysFilterFunctionality_Laptop_20-08-54] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
