20:06:46 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:06:46 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - WebDriverManager: chromedriver setup OK
20:06:47 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - ChromeDriver initialized successfully for thread: 36
20:06:50 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Opening amazon Landing page
20:06:50 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within safeFindElement method
20:06:50 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //a[@id='nav-logo-sprites']]
20:06:51 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Giving input within the search bar
20:06:51 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within safeClick method
20:06:54 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Clicked the  [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:06:54 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Clicking on the submit in the search bar
20:06:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Waiting until element is visible in viewport
20:06:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within validateDeliveryFilterOptionsWithResult method
20:06:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within safeClick method
20:06:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Clicked the  [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']]   using safeClick
20:06:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within getMoreButtonByFilterTypeAndName method
20:06:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']
20:06:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within safeFindElements 
20:06:56 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Returning the  [[[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (ebe3e62f6a1bef6bcc44db7c84c8146a)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
20:06:56 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
20:06:56 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] this is the set  [12, 13, Today, FREE delivery, Sat, Sun, Tomorrow, Sep]
20:06:56 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:06:57 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46 - [verifyingGetItByTomorrowFilterFunctionality_Tablet_20-06-46] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
