10:27:42 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
10:27:42 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - WebDriverManager: chromedriver setup OK
10:27:43 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - ChromeDriver initialized successfully for thread: 36
10:27:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Opening amazon Landing page
10:27:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within safeFindElement method
10:27:46 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //a[@id='nav-logo-sprites']]
10:27:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Giving input within the search bar
10:27:47 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within safeClick method
10:27:51 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Clicked the  [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
10:27:51 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Clicking on the submit in the search bar
10:27:51 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Waiting until element is visible in viewport
10:27:51 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within validateDeliveryFilterOptionsWithResult method
10:27:51 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within safeClick method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Clicked the  [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within getMoreButtonByFilterTypeAndName method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within safeFindElements 
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Returning the  [[[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (eda460a9e4cc5481a6b51fb4e49a02be)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] this is the set  [Apr, Today, 05, FREE delivery, 06, Sun, Mon, Tomorrow]
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Returning the list with boolean values   Within validateDeliveryFilterOptions method
10:27:54 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42 - [verifyingGetItIn2DaysFilterFunctionality_Mobile_10-27-42] Asserting delivery filter: isValid=true, index=-1, text=All the things are valid no errors
