19:20:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:20:40 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - WebDriverManager: chromedriver setup OK
19:20:42 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - ChromeDriver initialized successfully for thread: 36
19:20:44 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Opening amazon Landing page
19:20:44 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within safeFindElement method
19:20:44 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //a[@id='nav-logo-sprites']]
19:20:45 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Giving input within the search bar
19:20:45 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within safeClick method
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Clicked the  [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Clicking on the submit in the search bar
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Waiting until element is visible in viewport
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within validateDeliveryFilterOptionsWithResult method
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within safeClick method
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Clicked the  [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']]   using safeClick
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within getMoreButtonByFilterTypeAndName method
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It in 2 Days']
19:20:48 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within safeFindElements 
19:20:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Returning the  [[[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (4e03398e272fef02f1f44384f5355c60)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
19:20:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
19:20:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] this is the set  [Aug, Today, FREE delivery, 07, Sat, 08, Fri, Tomorrow]
19:20:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:20:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:20:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:20:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:20:49 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:20:50 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:20:50 [TestNG-test-Test-3] INFO  verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40 - [verifyingGetItIn2DaysFilterFunctionality_Tablet_19-20-40] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
