19:03:48 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:03:48 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - WebDriverManager: chromedriver setup OK
19:03:49 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - ChromeDriver initialized successfully for thread: 36
19:03:50 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Opening amazon Landing page
19:03:50 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within safeFindElement method
19:03:54 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //a[@id='nav-logo-sprites']]
19:03:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Giving input within the search bar
19:03:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within safeClick method
19:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Clicked the  [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Clicking on the submit in the search bar
19:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Waiting until element is visible in viewport
19:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within validateDeliveryFilterOptionsWithResult method
19:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within safeClick method
19:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Clicked the  [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']]   using safeClick
19:03:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within getMoreButtonByFilterTypeAndName method
19:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']
19:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within safeFindElements 
19:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Returning the  [[[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (552d8b0629da653a02f56a6d00bde800)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
19:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
19:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] this is the set  [Aug, Today, 14, 15, FREE delivery, Sat, Fri, Tomorrow]
19:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:03:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:04:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:04:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:04:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:04:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48 - [verifyingGetItByTomorrowFilterFunctionality_Mobile_19-03-48] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
