19:09:50 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:09:50 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - WebDriverManager: chromedriver setup OK
19:09:52 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - ChromeDriver initialized successfully for thread: 36
19:09:54 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Opening amazon Landing page
19:09:54 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within safeFindElement method
19:09:55 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //a[@id='nav-logo-sprites']]
19:09:56 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Giving input within the search bar
19:09:56 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within safeClick method
19:09:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Clicked the  [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:09:58 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Clicking on the submit in the search bar
19:09:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Waiting until element is visible in viewport
19:09:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within validateDeliveryFilterOptionsWithResult method
19:09:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within safeClick method
19:09:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Clicked the  [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']]   using safeClick
19:09:59 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within getMoreButtonByFilterTypeAndName method
19:10:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It by Tomorrow']
19:10:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within safeFindElements 
19:10:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Returning the  [[[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (d13533b25d52137c691e39bf834e5904)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
19:10:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
19:10:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] this is the set  [Thu, 13, Aug, Today, 14, FREE delivery, Fri, Tomorrow]
19:10:00 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:10:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:10:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:10:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:10:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:10:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:10:01 [TestNG-test-Test-3] INFO  verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50 - [verifyingGetItByTomorrowFilterFunctionality_Laptop_19-09-50] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
