19:46:30 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
19:46:30 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - WebDriverManager: chromedriver setup OK
19:46:31 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - ChromeDriver initialized successfully for thread: 35
19:46:32 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Opening amazon Landing page
19:46:32 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within safeFindElement method
19:46:34 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //a[@id='nav-logo-sprites']]
19:46:36 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Giving input within the search bar
19:46:36 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within safeClick method
19:46:38 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Clicked the  [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
19:46:38 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Clicking on the submit in the search bar
19:46:38 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Waiting until element is visible in viewport
19:46:39 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within validateDeliveryFilterOptionsWithResult method
19:46:39 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within safeClick method
19:46:39 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Clicked the  [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']]   using safeClick
19:46:39 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within getMoreButtonByFilterTypeAndName method
19:46:39 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Delivery Day']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Get It Today']
19:46:39 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within safeFindElements 
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Returning the  [[[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (5b2df307446958d754ebf14b0b3e41f2)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] this is the set  [Apr, Today, 26, 27, FREE delivery, Sun, Mon, Tomorrow]
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
19:46:40 [TestNG-test-Test-2] INFO  verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30 - [verifyingGetItByTodayFilterFunctionality_Tablet_19-46-30] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
