20:29:05 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - No existing WebDriver found for current thread. Initializing a new ChromeDriver...
20:29:05 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - WebDriverManager: chromedriver setup OK
20:29:06 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - ChromeDriver initialized successfully for thread: 34
20:29:07 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Opening amazon Landing page
20:29:07 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within safeFindElement method
20:29:09 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05]Found the element returning it ,element ->[[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //a[@id='nav-logo-sprites']]
20:29:11 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Giving input within the search bar
20:29:11 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within safeClick method
20:29:14 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Clicked the  [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //input[@id='nav-search-submit-button']]   using safeClick
20:29:14 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Clicking on the submit in the search bar
20:29:14 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Waiting until element is visible in viewport
20:29:14 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within validateDeliveryFilterOptionsWithResult method
20:29:14 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within safeClick method
20:29:15 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Clicked the  [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']]   using safeClick
20:29:15 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within getMoreButtonByFilterTypeAndName method
20:29:15 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Clicked on By.xpath: //span[@class='a-size-base a-color-base puis-bold-weight-text' and text()='Eligible for Free Delivery']/parent::div/following-sibling::ul//span[@class='a-size-base a-color-base' and text()='Free Shipping']
20:29:15 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within safeFindElements 
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Returning the  [[[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']], [[ChromeDriver: chrome on windows (bdaae13fd5025fe7567085185127d782)] -> xpath: //div[@class='a-section a-spacing-small a-spacing-top-small']]] from the safeFindElements method
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Created hashset with required data to assert with Within validateDeliveryFilterOptions method
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] this is the set  [Thu, Today, FREE delivery, Wed, 09, Tomorrow, Sep, 10]
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Checking if the allowedDateParts have the assert text   Within validateDeliveryFilterOptions method
20:29:16 [TestNG-test-Test-1] INFO  verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05 - [verifyingFreeDeliveryFilterFunctionality_Tablet_20-29-05] Within deliveryElements loop iterating over the products  Within validateDeliveryFilterOptions method
